date,btc_price
5/4/2016,446.962
5/5/2016,448.527
5/6/2016,460.374
5/7/2016,459.465
5/8/2016,459.437
5/9/2016,461.491
5/10/2016,450.987
5/11/2016,452.113
5/12/2016,454.818
5/13/2016,455.735
5/14/2016,455.753
5/15/2016,457.848
5/16/2016,453.41
5/17/2016,452.746
5/18/2016,453.378
5/19/2016,436.729
5/20/2016,442.953
5/21/2016,443.135
5/22/2016,438.773
5/23/2016,443.734
5/24/2016,445.13
5/25/2016,449.234
5/26/2016,453.819
5/27/2016,473.467
5/28/2016,525.433
5/29/2016,524.083
5/30/2016,532.586
5/31/2016,531.797
6/1/2016,536.424
6/2/2016,538.145
6/3/2016,570.471
6/4/2016,573.45
6/5/2016,574.106
6/6/2016,585.531
6/7/2016,577.856
6/8/2016,583.105
6/9/2016,576.454
6/10/2016,579.131
6/11/2016,611.777
6/12/2016,675.343
6/13/2016,705.619
6/14/2016,685.989
6/15/2016,696.323
6/16/2016,768.242
6/17/2016,747.554
6/18/2016,755.684
6/19/2016,764.045
6/20/2016,727.949
6/21/2016,665.876
6/22/2016,602.887
6/23/2016,625.495
6/24/2016,665.162
6/25/2016,665.329
6/26/2016,630.246
6/27/2016,658.399
6/28/2016,646.304
6/29/2016,639.082
6/30/2016,672.485
7/1/2016,676.523
7/2/2016,703.686
7/3/2016,659.688
7/4/2016,681.63
7/5/2016,668.092
7/6/2016,676.113
7/7/2016,639.761
7/8/2016,664.743
7/9/2016,650.627
7/10/2016,649.962
7/11/2016,649.027
7/12/2016,664.839
7/13/2016,653.934
7/14/2016,659.636
7/15/2016,664.876
7/16/2016,663.541
7/17/2016,679.051
7/18/2016,673.594
7/19/2016,673.843
7/20/2016,666.18
7/21/2016,665.099
7/22/2016,650.822
7/23/2016,654.862
7/24/2016,661.05
7/25/2016,655.135
7/26/2016,651.077
7/27/2016,655.442
7/28/2016,655.627
7/29/2016,656.669
7/30/2016,654.976
7/31/2016,625.881
8/1/2016,607.374
8/2/2016,552.821
8/3/2016,565.2638
8/4/2016,578.3213
8/5/2016,574.9563
8/6/2016,588.4225
8/7/2016,592.78
8/8/2016,590.6225
8/9/2016,584.7588
8/10/2016,592.8925
8/11/2016,586.525
8/12/2016,586.0263
8/13/2016,585.0813
8/14/2016,571.4438
8/15/2016,567.2025
8/16/2016,576.2488
8/17/2016,571.745
8/18/2016,572.5025
8/19/2016,573.6638
8/20/2016,580.7025
8/21/2016,580.69
8/22/2016,584.7325
8/23/2016,581.2813
8/24/2016,577.995
8/25/2016,575.7338
8/26/2016,578.1563
8/27/2016,568.6663
8/28/2016,573.555
8/29/2016,572.3613
8/30/2016,575.9988
8/31/2016,572.3338
9/1/2016,571.6938
9/2/2016,574.1475
9/3/2016,598.3838
9/4/2016,608.9175
9/5/2016,606.0275
9/6/2016,611.07
9/7/2016,614.7875
9/8/2016,624.9488
9/9/2016,621.7963
9/10/2016,622.2125
9/11/2016,605.8088
9/12/2016,606.3075
9/13/2016,606.9213
9/14/2016,608.22
9/15/2016,605.21
9/16/2016,606.3338
9/17/2016,605.2938
9/18/2016,608.6988
9/19/2016,608.5275
9/20/2016,599.4738
9/21/2016,595.7988
9/22/2016,595.035
9/23/2016,601.7138
9/24/2016,601.3413
9/25/2016,599.1763
9/26/2016,606.8125
9/27/2016,604.7625
9/28/2016,603.5188
9/29/2016,605.0588
9/30/2016,608.4375
10/1/2016,613.9338
10/2/2016,610.2913
10/3/2016,612.3375
10/4/2016,609.375
10/5/2016,610.885
10/6/2016,610.9
10/7/2016,616.4888
10/8/2016,616.5963
10/9/2016,614.6238
10/10/2016,617.4225
10/11/2016,639.3738
10/12/2016,635.0813
10/13/2016,635.02
10/14/2016,638.3675
10/15/2016,637.3713
10/16/2016,639.8275
10/17/2016,636.92
10/18/2016,635.5088
10/19/2016,628.1538
10/20/2016,628.6225
10/21/2016,630.1538
10/22/2016,652.715
10/23/2016,649.245
10/24/2016,648.3988
10/25/2016,652.895
10/26/2016,674.3575
10/27/2016,686.52
10/28/2016,688.0963
10/29/2016,712.87
10/30/2016,696.3538
10/31/2016,697.3688
11/1/2016,729.2713
11/2/2016,742.465
11/3/2016,687.5075
11/4/2016,702.5375
11/5/2016,704.1638
11/6/2016,712.2363
11/7/2016,704.0188
11/8/2016,709.1525
11/9/2016,721.1913
11/10/2016,713.6675
11/11/2016,716.5563
11/12/2016,703.5463
11/13/2016,702.5038
11/14/2016,706.395
11/15/2016,711.9563
11/16/2016,742.07
11/17/2016,735.4063
11/18/2016,749.6775
11/19/2016,750.6325
11/20/2016,728.6075
11/21/2016,736.7163
11/22/2016,748.225
11/23/2016,741.5963
11/24/2016,736.3988
11/25/2016,738.2775
11/26/2016,732.8238
11/27/2016,728.425
11/28/2016,731.7463
11/29/2016,731.765
11/30/2016,742.0075
12/1/2016,753.255
12/2/2016,771.4075
12/3/2016,764.9725
12/4/2016,766.4638
12/5/2016,750.7088
12/6/2016,758.81
12/7/2016,763.8975
12/8/2016,766.7513
12/9/2016,770.415
12/10/2016,773.2113
12/11/2016,768.6213
12/12/2016,777.9113
12/13/2016,775.25
12/14/2016,776.6363
12/15/2016,775.48
12/16/2016,780.85
12/17/2016,788.5763
12/18/2016,788.5888
12/19/2016,790.1563
12/20/2016,798.785
12/21/2016,833.1025
12/22/2016,858.7363
12/23/2016,916.7875
12/24/2016,894.2025
12/25/2016,894.4825
12/26/2016,902.5538
12/27/2016,931.1138
12/28/2016,978.0088
12/29/2016,969.625
12/30/2016,960.4713
12/31/2016,968.2275
1/1/2017,997.6888
1/2/2017,1018.05
1/3/2017,1030.817
1/4/2017,1129.87
1/5/2017,1005.815
1/6/2017,895.67
1/7/2017,905.17
1/8/2017,913.5238
1/9/2017,899.35
1/10/2017,904.7925
1/11/2017,775.9813
1/12/2017,802.8288
1/13/2017,826.1213
1/14/2017,818.6388
1/15/2017,822.4225
1/16/2017,830.2638
1/17/2017,904.4538
1/18/2017,884.2513
1/19/2017,898.0213
1/20/2017,891.6238
1/21/2017,920.0113
1/22/2017,925.3313
1/23/2017,912.6875
1/24/2017,885.6475
1/25/2017,894.11
1/26/2017,915.1
1/27/2017,918.5625
1/28/2017,920.28
1/29/2017,914.0438
1/30/2017,920.2413
1/31/2017,967.6675
2/1/2017,987.3463
2/2/2017,1007.795
2/3/2017,1018.111
2/4/2017,1033.652
2/5/2017,1013.993
2/6/2017,1024.612
2/7/2017,1052.538
2/8/2017,1054.343
2/9/2017,988.9475
2/10/2017,993.0788
2/11/2017,1010.002
2/12/2017,999.5125
2/13/2017,996.8575
2/14/2017,1009.251
2/15/2017,1009.116
2/16/2017,1034.082
2/17/2017,1053.122
2/18/2017,1058.406
2/19/2017,1052.817
2/20/2017,1083.241
2/21/2017,1123.656
2/22/2017,1122.195
2/23/2017,1178.384
2/24/2017,1180.918
2/25/2017,1151.581
2/26/2017,1179.968
2/27/2017,1194.278
2/28/2017,1190.888
3/1/2017,1230.016
3/2/2017,1260.924
3/3/2017,1290.786
3/4/2017,1267.68
3/5/2017,1277.685
3/6/2017,1280.868
3/7/2017,1232.431
3/8/2017,1150.481
3/9/2017,1191.815
3/10/2017,1117.025
3/11/2017,1181.645
3/12/2017,1229.505
3/13/2017,1243.242
3/14/2017,1246.309
3/15/2017,1259.601
3/16/2017,1172.909
3/17/2017,1070.128
3/18/2017,970.598
3/19/2017,1017.8
3/20/2017,1041.343
3/21/2017,1115.039
3/22/2017,1037.44
3/23/2017,1029.95
3/24/2017,935.946
3/25/2017,964.692
3/26/2017,965.229
3/27/2017,1040.491
3/28/2017,1044.251
3/29/2017,1040.392
3/30/2017,1037.527
3/31/2017,1079.748
4/1/2017,1089.511
4/2/2017,1098.776
4/3/2017,1147.631
4/4/2017,1143.746
4/5/2017,1134.998
4/6/2017,1190.597
4/7/2017,1193.019
4/8/2017,1184.824
4/9/2017,1210.055
4/10/2017,1213.339
4/11/2017,1224.767
4/12/2017,1216.505
4/13/2017,1178.533
4/14/2017,1183.44
4/15/2017,1180.699
4/16/2017,1184.787
4/17/2017,1203.731
4/18/2017,1217.596
4/19/2017,1226.939
4/20/2017,1255.403
4/21/2017,1257.135
4/22/2017,1244.375
4/23/2017,1248.217
4/24/2017,1248.325
4/25/2017,1263.545
4/26/2017,1284.845
4/27/2017,1329.19
4/28/2017,1320.051
4/29/2017,1327.038
4/30/2017,1347.958
5/1/2017,1402.083
5/2/2017,1443.682
5/3/2017,1491.998
5/4/2017,1515.628
5/5/2017,1512.208
5/6/2017,1548.286
5/7/2017,1555.471
5/8/2017,1639.322
5/9/2017,1706.931
5/10/2017,1756.802
5/11/2017,1807.372
5/12/2017,1676.993
5/13/2017,1759.961
5/14/2017,1772.416
5/15/2017,1697.378
5/16/2017,1718.201
5/17/2017,1802.163
5/18/2017,1887.326
5/19/2017,1968.102
5/20/2017,2051.735
5/21/2017,2055.617
5/22/2017,2139.027
5/23/2017,2291.477
5/24/2017,2476.296
5/25/2017,2357.503
5/26/2017,2247.482
5/27/2017,2106.307
5/28/2017,2207.577
5/29/2017,2289.87
5/30/2017,2197.233
5/31/2017,2330.233
6/1/2017,2452.181
6/2/2017,2517.408
6/3/2017,2555.653
6/4/2017,2552.808
6/5/2017,2736.595
6/6/2017,2914.082
6/7/2017,2694.218
6/8/2017,2825.031
6/9/2017,2826.7
6/10/2017,2942.345
6/11/2017,3018.545
6/12/2017,2682.595
6/13/2017,2738.931
6/14/2017,2494.485
6/15/2017,2456.923
6/16/2017,2528.102
6/17/2017,2663.997
6/18/2017,2576.171
6/19/2017,2641.665
6/20/2017,2778.827
6/21/2017,2712.157
6/22/2017,2740.79
6/23/2017,2738.225
6/24/2017,2619.118
6/25/2017,2594.453
6/26/2017,2485.358
6/27/2017,2593.17
6/28/2017,2584.563
6/29/2017,2561.561
6/30/2017,2499.983
7/1/2017,2460.2
7/2/2017,2529.783
7/3/2017,2581.066
7/4/2017,2625.071
7/5/2017,2629.272
7/6/2017,2619.112
7/7/2017,2521.236
7/8/2017,2579.933
7/9/2017,2525.675
7/10/2017,2371.96
7/11/2017,2332.187
7/12/2017,2423.16
7/13/2017,2364.516
7/14/2017,2232.655
7/15/2017,1993.258
7/16/2017,1938.942
7/17/2017,2244.265
7/18/2017,2327.897
7/19/2017,2294.405
7/20/2017,2877.386
7/21/2017,2694.291
7/22/2017,2838.81
7/23/2017,2762.626
7/24/2017,2779.043
7/25/2017,2591.216
7/26/2017,2550.18
7/27/2017,2697.472
7/28/2017,2805.178
7/29/2017,2720.08
7/30/2017,2746.326
7/31/2017,2873.832
8/1/2017,2735.587
8/2/2017,2723.58
8/3/2017,2814.361
8/4/2017,2883.681
8/5/2017,3301.758
8/6/2017,3255.002
8/7/2017,3431.968
8/8/2017,3453.162
8/9/2017,3377.543
8/10/2017,3445.28
8/11/2017,3679.607
8/12/2017,3917.648
8/13/2017,4111.196
8/14/2017,4382.741
8/15/2017,4204.43
8/16/2017,4425.296
8/17/2017,4316.34
8/18/2017,4159.457
8/19/2017,4206.131
8/20/2017,4111.22
8/21/2017,4054.942
8/22/2017,4137.672
8/23/2017,4191.217
8/24/2017,4362.475
8/25/2017,4408.323
8/26/2017,4387.461
8/27/2017,4394.515
8/28/2017,4439.658
8/29/2017,4648.133
8/30/2017,4630.727
8/31/2017,4764.867
9/1/2017,4950.723
9/2/2017,4643.975
9/3/2017,4631.695
9/4/2017,4319.721
9/5/2017,4422.121
9/6/2017,4626.72
9/7/2017,4638.097
9/8/2017,4317.537
9/9/2017,4291.88
9/10/2017,4191.175
9/11/2017,4188.845
9/12/2017,4148.267
9/13/2017,3874.258
9/14/2017,3226.412
9/15/2017,3686.9
9/16/2017,3678.737
9/17/2017,3672.566
9/18/2017,4067.077
9/19/2017,3896.998
9/20/2017,3858.088
9/21/2017,3612.681
9/22/2017,3603.308
9/23/2017,3777.293
9/24/2017,3662.12
9/25/2017,3927.498
9/26/2017,3895.512
9/27/2017,4208.561
9/28/2017,4185.292
9/29/2017,4164.103
9/30/2017,4353.047
10/1/2017,4394.638
10/2/2017,4404.097
10/3/2017,4320.09
10/4/2017,4225.923
10/5/2017,4322.755
10/6/2017,4370.245
10/7/2017,4437.033
10/8/2017,4596.962
10/9/2017,4772.975
10/10/2017,4754.698
10/11/2017,4830.766
10/12/2017,5439.133
10/13/2017,5640.127
10/14/2017,5809.693
10/15/2017,5697.391
10/16/2017,5754.221
10/17/2017,5595.235
10/18/2017,5572.198
10/19/2017,5699.583
10/20/2017,5984.086
10/21/2017,6013.228
10/22/2017,5984.956
10/23/2017,5895.298
10/24/2017,5518.85
10/25/2017,5733.903
10/26/2017,5888.145
10/27/2017,5767.68
10/28/2017,5732.825
10/29/2017,6140.531
10/30/2017,6121.8
10/31/2017,6447.667
11/1/2017,6750.172
11/2/2017,7030.002
11/3/2017,7161.451
11/4/2017,7386.998
11/5/2017,7382.448
11/6/2017,6958.211
11/7/2017,7118.801
11/8/2017,7458.795
11/9/2017,7146.781
11/10/2017,6570.312
11/11/2017,6337
11/12/2017,5857.317
11/13/2017,6517.676
11/14/2017,6598.768
11/15/2017,7279.001
11/16/2017,7843.937
11/17/2017,7689.908
11/18/2017,7776.94
11/19/2017,8033.936
11/20/2017,8238.202
11/21/2017,8095.593
11/22/2017,8230.692
11/23/2017,8002.641
11/24/2017,8201.461
11/25/2017,8763.785
11/26/2017,9326.588
11/27/2017,9739.055
11/28/2017,9908.228
11/29/2017,9816.347
11/30/2017,9916.536
12/1/2017,10859.56
12/2/2017,10895.01
12/3/2017,11180.88
12/4/2017,11616.85
12/5/2017,11696.05
12/6/2017,13708.99
12/7/2017,16858.02
12/8/2017,16057.14
12/9/2017,14913.4
12/10/2017,15036.95
12/11/2017,16699.67
12/12/2017,17178.1
12/13/2017,16407.2
12/14/2017,16531.08
12/15/2017,17601.94
12/16/2017,19343.04
12/17/2017,19086.64
12/18/2017,18960.52
12/19/2017,17608.35
12/20/2017,16454.72
12/21/2017,15561.05
12/22/2017,13857.14
12/23/2017,14548.71
12/24/2017,13975.43
12/25/2017,13917.02
12/26/2017,15745.25
12/27/2017,15378.28
12/28/2017,14428.76
12/29/2017,14427.87
12/30/2017,12629.81
12/31/2017,13860.13
1/1/2018,13412.44
1/2/2018,14740.75
1/3/2018,15134.65
1/4/2018,15155.22
1/5/2018,16937.17
1/6/2018,17135.83
1/7/2018,16178.49
1/8/2018,14970.35
1/9/2018,14439.47
1/10/2018,14890.72
1/11/2018,13287.26
1/12/2018,13812.71
1/13/2018,14188.78
1/14/2018,13619.02
1/15/2018,13585.9
1/16/2018,11348.02
1/17/2018,11141.24
1/18/2018,11250.64
1/19/2018,11514.92
1/20/2018,12759.64
1/21/2018,11522.85
1/22/2018,10772.15
1/23/2018,10839.82
1/24/2018,11399.52
1/25/2018,11137.23
1/26/2018,11090.06
1/27/2018,11407.15
1/28/2018,11694.46
1/29/2018,11158.39
1/30/2018,10034.99
1/31/2018,10166.5
2/1/2018,9052.576
2/2/2018,8827.63
2/3/2018,9224.391
2/4/2018,8186.648
2/5/2018,6914.26
2/6/2018,7700.386
2/7/2018,7581.803
2/8/2018,8237.236
2/9/2018,8689.838
2/10/2018,8556.612
2/11/2018,8070.796
2/12/2018,8891.212
2/13/2018,8516.243
2/14/2018,9477.84
2/15/2018,10016.48
2/16/2018,10178.71
2/17/2018,11092.14
2/18/2018,10396.63
2/19/2018,11159.72
2/20/2018,11228.24
2/21/2018,10456.17
2/22/2018,9830.426
2/23/2018,10149.46
2/24/2018,9682.382
2/25/2018,9586.46
2/26/2018,10313.08
2/27/2018,10564.41
2/28/2018,10309.64
3/1/2018,10907.59
3/2/2018,11019.52
3/3/2018,11438.65
3/4/2018,11479.73
3/5/2018,11432.98
3/6/2018,10709.52
3/7/2018,9906.8
3/8/2018,9299.283
3/9/2018,9237.05
3/10/2018,8787.163
3/11/2018,9532.741
3/12/2018,9118.271
3/13/2018,9144.147
3/14/2018,8196.897
3/15/2018,8256.993
3/16/2018,8269.327
3/17/2018,7862.108
3/18/2018,8196.022
3/19/2018,8594.191
3/20/2018,8915.903
3/21/2018,8895.4
3/22/2018,8712.891
3/23/2018,8918.743
3/24/2018,8535.893
3/25/2018,8449.835
3/26/2018,8138.336
3/27/2018,7790.157
3/28/2018,7937.205
3/29/2018,7086.487
3/30/2018,6844.321
3/31/2018,6926.017
4/1/2018,6816.74
4/2/2018,7049.793
4/3/2018,7417.887
4/4/2018,6789.301
4/5/2018,6774.751
4/6/2018,6620.408
4/7/2018,6896.281
4/8/2018,7022.708
4/9/2018,6773.938
4/10/2018,6830.903
4/11/2018,6939.55
4/12/2018,7916.372
4/13/2018,7889.231
4/14/2018,8003.681
4/15/2018,8357.037
4/16/2018,8051.345
4/17/2018,7890.15
4/18/2018,8163.69
4/19/2018,8273.741
4/20/2018,8863.502
4/21/2018,8917.596
4/22/2018,8792.83
4/23/2018,8938.303
4/24/2018,9652.156
4/25/2018,8864.087
4/26/2018,9278.997
4/27/2018,8978.332
4/28/2018,9342.471
4/29/2018,9392.031
4/30/2018,9244.322
5/1/2018,9067.715
5/2/2018,9219.863
5/3/2018,9734.675
5/4/2018,9692.717
5/5/2018,9826.597
5/6/2018,9619.143
5/7/2018,9362.533
5/8/2018,9180.158
5/9/2018,9306
5/10/2018,9014.615
5/11/2018,8406.175
5/12/2018,8467.656
5/13/2018,8688.028
5/14/2018,8675.206
5/15/2018,8474.238
5/16/2018,8340.298
5/17/2018,8058.603
5/18/2018,8240.725
5/19/2018,8234.152
5/20/2018,8520.812
5/21/2018,8395.232
5/22/2018,7983.517
5/23/2018,7502.558
5/24/2018,7578.691
5/25/2018,7460.693
5/26/2018,7334.163
5/27/2018,7344.967
5/28/2018,7105.672
5/29/2018,7460.583
5/30/2018,7375.67
5/31/2018,7487.187
6/1/2018,7518.245
6/2/2018,7636.193
6/3/2018,7711.365
6/4/2018,7490.59
6/5/2018,7616.891
6/6/2018,7655.978
6/7/2018,7688.003
6/8/2018,7616.102
6/9/2018,7497.343
6/10/2018,6765.801
6/11/2018,6877.182
6/12/2018,6548.33
6/13/2018,6299.522
6/14/2018,6637.738
6/15/2018,6410.722
6/16/2018,6485.868
6/17/2018,6443.672
6/18/2018,6709.48
6/19/2018,6737.413
6/20/2018,6758.378
6/21/2018,6717.202
6/22/2018,6053.896
6/23/2018,6170.56
6/24/2018,6150.188
6/25/2018,6247.467
6/26/2018,6074.917
6/27/2018,6132.562
6/28/2018,5848.263
6/29/2018,6203.901
6/30/2018,6387.306
7/1/2018,6347.858
7/2/2018,6613.27
7/3/2018,6504.926
7/4/2018,6584.766
7/5/2018,6531.2
7/6/2018,6600.986
7/7/2018,6755.561
7/8/2018,6704.182
7/9/2018,6664.206
7/10/2018,6302.49
7/11/2018,6381.872
7/12/2018,6245.633
7/13/2018,6217.606
7/14/2018,6247.227
7/15/2018,6349.037
7/16/2018,6726.405
7/17/2018,7314.942
7/18/2018,7378.757
7/19/2018,7470.825
7/20/2018,7330.536
7/21/2018,7404.287
7/22/2018,7396.286
7/23/2018,7717.5
7/24/2018,8397.635
7/25/2018,8166.76
7/26/2018,7929.61
7/27/2018,8183.025
7/28/2018,8229.96
7/29/2018,8215.56
7/30/2018,8167.998
7/31/2018,7726.891
8/1/2018,7603.748
8/2/2018,7535.02
8/3/2018,7415.561
8/4/2018,7009.088
8/5/2018,7026.991
8/6/2018,6937.073
8/7/2018,6717.208
8/8/2018,6280.58
8/9/2018,6537.902
8/10/2018,6143.305
8/11/2018,6233.381
8/12/2018,6312.833
8/13/2018,6252.37
8/14/2018,6192.306
8/15/2018,6270.042
8/16/2018,6314.241
8/17/2018,6583.238
8/18/2018,6395.352
8/19/2018,6485.746
8/20/2018,6256.606
8/21/2018,6477.376
8/22/2018,6357.587
8/23/2018,6525.608
8/24/2018,6692.621
8/25/2018,6732.502
8/26/2018,6707.632
8/27/2018,6907.661
8/28/2018,7076.745
8/29/2018,7035.812
8/30/2018,6982.4
8/31/2018,7013.973
9/1/2018,7192.298
9/2/2018,7295.13
9/3/2018,7261.486
9/4/2018,7358.496
9/5/2018,6687.012
9/6/2018,6498.618
9/7/2018,6396.268
9/8/2018,6183.38
9/9/2018,6238.54
9/10/2018,6305.573
9/11/2018,6282.921
9/12/2018,6328.93
9/13/2018,6486.621
9/14/2018,6492.375
9/15/2018,6515.898
9/16/2018,6497.366
9/17/2018,6251.16
9/18/2018,6334.196
9/19/2018,6388.978
9/20/2018,6491.64
9/21/2018,6753.18
9/22/2018,6712.167
9/23/2018,6701.297
9/24/2018,6581.51
9/25/2018,6434.648
9/26/2018,6458.652
9/27/2018,6684.131
9/28/2018,6621.665
9/29/2018,6583.771
9/30/2018,6606.085
10/1/2018,6578.793
10/2/2018,6506.657
10/3/2018,6470.713
10/4/2018,6555.875
10/5/2018,6589.403
10/6/2018,6563.425
10/7/2018,6582.401
10/8/2018,6622.401
10/9/2018,6606.882
10/10/2018,6550.731
10/11/2018,6177.233
10/12/2018,6211.668
10/13/2018,6227.51
10/14/2018,6222.215
10/15/2018,6513.383
10/16/2018,6531.362
10/17/2018,6514.641
10/18/2018,6450.785
10/19/2018,6418.852
10/20/2018,6455.485
10/21/2018,6453.82
10/22/2018,6448.098
10/23/2018,6434.253
10/24/2018,6450.31
10/25/2018,6427.397
10/26/2018,6436.971
10/27/2018,6431.088
10/28/2018,6426.55
10/29/2018,6285.233
10/30/2018,6283.526
10/31/2018,6320.458
11/1/2018,6358.4
11/2/2018,6368.855
11/3/2018,6346.806
11/4/2018,6439.478
11/5/2018,6420.865
11/6/2018,6465.987
11/7/2018,6520.108
11/8/2018,6425.263
11/9/2018,6353.876
11/10/2018,6368.675
11/11/2018,6380.815
11/12/2018,6356.023
11/13/2018,6307.245
11/14/2018,5681.981
11/15/2018,5620.877
11/16/2018,5548.233
11/17/2018,5536.071
11/18/2018,5582.7
11/19/2018,4785.153
11/20/2018,4413.802
11/21/2018,4574.358
11/22/2018,4289.688
11/23/2018,4319.993
11/24/2018,3815.921
11/25/2018,3976.571
11/26/2018,3761.421
11/27/2018,3800.196
11/28/2018,4241.575
11/29/2018,4263.875
11/30/2018,3992.155
12/1/2018,4165.606
12/2/2018,4116.613
12/3/2018,3855.683
12/4/2018,3929.628
12/5/2018,3722.391
12/6/2018,3466.15
12/7/2018,3404.456
12/8/2018,3433.363
12/9/2018,3566.341
12/10/2018,3447.345
12/11/2018,3378.115
12/12/2018,3465.336
12/13/2018,3292.088
12/14/2018,3223.763
12/15/2018,3214.385
12/16/2018,3229.168
12/17/2018,3540.196
12/18/2018,3703.805
12/19/2018,3724.993
12/20/2018,4107.686
12/21/2018,3886.305
12/22/2018,4031.895
12/23/2018,3987.881
12/24/2018,4069.806
12/25/2018,3823.058
12/26/2018,3809.19
12/27/2018,3632.68
12/28/2018,3937.05
12/29/2018,3779.713
12/30/2018,3880.906
12/31/2018,3740.5
1/1/2019,3869.47
1/2/2019,3941.216
1/3/2019,3832.155
1/4/2019,3863.626
1/5/2019,3835.598
1/6/2019,4083.165
1/7/2019,4041.458
1/8/2019,4029.991
1/9/2019,4028.291
1/10/2019,3669.582
1/11/2019,3660.958
1/12/2019,3658.672
1/13/2019,3540.158
1/14/2019,3706.172
1/15/2019,3604.133
1/16/2019,3630.256
1/17/2019,3665.41
1/18/2019,3630.785
1/19/2019,3708.963
1/20/2019,3552.893
1/21/2019,3548.69
1/22/2019,3598.218
1/23/2019,3576.01
1/24/2019,3598.271
1/25/2019,3582.2
1/26/2019,3580.775
1/27/2019,3553.013
1/28/2019,3454.48
1/29/2019,3421.12
1/30/2019,3482.3
1/31/2019,3441.985
2/1/2019,3468.251
2/2/2019,3466.217
2/3/2019,3443.166
2/4/2019,3451.115
2/5/2019,3472.035
2/6/2019,3393.671
2/7/2019,3385.97
2/8/2019,3657.401
2/9/2019,3654.3
2/10/2019,3681.051
2/11/2019,3621.028
2/12/2019,3622.713
2/13/2019,3605.313
2/14/2019,3592.91
2/15/2019,3601.058
2/16/2019,3611.975
2/17/2019,3661.741
2/18/2019,3905.743
2/19/2019,3922.098
2/20/2019,3976.79
2/21/2019,3936.34
2/22/2019,3979.995
2/23/2019,4145.438
2/24/2019,3767.305
2/25/2019,3852.16
2/26/2019,3830.673
2/27/2019,3832.26
2/28/2019,3826.023
3/1/2019,3850.071
3/2/2019,3845.113
3/3/2019,3820.146
3/4/2019,3732.573
3/5/2019,3880.8
3/6/2019,3884.998
3/7/2019,3891.731
3/8/2019,3875.47
3/9/2019,3950.61
3/10/2019,3932.043
3/11/2019,3882.615
3/12/2019,3891.346
3/13/2019,3882.801
3/14/2019,3885.988
3/15/2019,3935.415
3/16/2019,4022.538
3/17/2019,3999.661
3/18/2019,4004.811
3/19/2019,4033.718
3/20/2019,4064.086
3/21/2019,3999.323
3/22/2019,4003.55
3/23/2019,4009.468
3/24/2019,3994.028
3/25/2019,3929.308
3/26/2019,3945.325
3/27/2019,4051.903
3/28/2019,4039.001
3/29/2019,4119.018
3/30/2019,4117.848
3/31/2019,4117.51
4/1/2019,4156.39
4/2/2019,4908.688
4/3/2019,4977.001
4/4/2019,4917.846
4/5/2019,5053.72
4/6/2019,5058.34
4/7/2019,5208.02
4/8/2019,5296.931
4/9/2019,5196.985
4/10/2019,5319.705
4/11/2019,5046.865
4/12/2019,5088.748
4/13/2019,5077.718
4/14/2019,5172.451
4/15/2019,5033.095
4/16/2019,5214.55
4/17/2019,5237.38
4/18/2019,5290.743
4/19/2019,5297.566
4/20/2019,5326.938
4/21/2019,5305.996
4/22/2019,5396.578
4/23/2019,5540.111
4/24/2019,5454.448
4/25/2019,5160.64
4/26/2019,5241.025
4/27/2019,5247.24
4/28/2019,5266.346
4/29/2019,5259.626
4/30/2019,5378.618
5/1/2019,5423.66
5/2/2019,5503.301
5/3/2019,5775.881
5/4/2019,5876.01
5/5/2019,5823.795
5/6/2019,5799.616
5/7/2019,5861.591
5/8/2019,6029.08
5/9/2019,6187.28
5/10/2019,6375.561
5/11/2019,7184.64
5/12/2019,6979.131
5/13/2019,7801.296
5/14/2019,7978.01
5/15/2019,8180.425
5/16/2019,7875.163
5/17/2019,7376.853
5/18/2019,7259.506
5/19/2019,8189.376
5/20/2019,7995.965
5/21/2019,7945.045
5/22/2019,7623.513
5/23/2019,7875.996
5/24/2019,7998.22
5/25/2019,8063.948
5/26/2019,8738.18
5/27/2019,8783.068
5/28/2019,8724.455
5/29/2019,8670.265
5/30/2019,8273.011
5/31/2019,8544.97
6/1/2019,8553.126
6/2/2019,8737.361
6/3/2019,8105.13
6/4/2019,7677.398
6/5/2019,7785.985
6/6/2019,7806.715
6/7/2019,8001.276
6/8/2019,7928.541
6/9/2019,7634.648
6/10/2019,8016.691
6/11/2019,7913.893
6/12/2019,8173.356
6/13/2019,8232.753
6/14/2019,8693.765
6/15/2019,8857.078
6/16/2019,8976.536
6/17/2019,9340.25
6/18/2019,9083.816
6/19/2019,9288.536
6/20/2019,9539.788
6/21/2019,10232.91
6/22/2019,10695.36
6/23/2019,10860.82
6/24/2019,11041.85
6/25/2019,11752.67
6/26/2019,12907.13
6/27/2019,11170.88
6/28/2019,12356.27
6/29/2019,11882.5
6/30/2019,10769.42
7/1/2019,10599.32
7/2/2019,10850.4
7/3/2019,11976.63
7/4/2019,11151.91
7/5/2019,10996.42
7/6/2019,11252.45
7/7/2019,11476.4
7/8/2019,12294.65
7/9/2019,12563.21
7/10/2019,12096.65
7/11/2019,11345.77
7/12/2019,11789.33
7/13/2019,11350.62
7/14/2019,10194.21
7/15/2019,10842.45
7/16/2019,9422.451
7/17/2019,9692.706
7/18/2019,10636.91
7/19/2019,10526.39
7/20/2019,10754.29
7/21/2019,10586.24
7/22/2019,10325.82
7/23/2019,9849.82
7/24/2019,9771.566
